Faculty Name,University,Conference,Category,Score,Source File,Matched
Aditi Raghunathan,Carnegie Mellon University,CVPR,Computer Vision & Image Processing,0.325,CVPR2023_620_fulln.csv,Yes
Adnan Darwiche,Univ. of California - Los Angeles,CVPR,Computer Vision & Image Processing,1.0,CVPR2023_620_fulln.csv,Yes
Aishwarya Agrawal,University of Montreal,CVPR,Computer Vision & Image Processing,1.107142857142857,CVPR2023_620_fulln.csv,Yes
Ajmal Mian,University of Western Australia,CVPR,Computer Vision & Image Processing,1.0,CVPR2023_620_fulln.csv,Yes
Alan L. Yuille,Johns Hopkins University,CVPR,Computer Vision & Image Processing,0.6166666666666667,CVPR2023_620_fulln.csv,Yes
Alan Wagner,University of British Columbia,CVPR,Computer Vision & Image Processing,0.5,CVPR2023_620_fulln.csv,Yes
Alane Suhr,Univ. of California - Berkeley,CVPR,Computer Vision & Image Processing,0.2,CVPR2023_620_fulln.csv,Yes
Alessandro Foi,Tampere University,CVPR,Computer Vision & Image Processing,0.25,CVPR2023_620_fulln.csv,Yes
Alessio Lomuscio,Imperial College London,CVPR,Computer Vision & Image Processing,0.7,CVPR2023_620_fulln.csv,Yes
Alexander Binder,University of Magdeburg,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2023_620_fulln.csv,Yes
Alexander G. Schwing,Univ. of Illinois at Urbana-Champaign,CVPR,Computer Vision & Image Processing,0.3428571428571428,CVPR2023_620_fulln.csv,Yes
Alexander Krull,University of Birmingham,CVPR,Computer Vision & Image Processing,0.3095238095238095,CVPR2023_620_fulln.csv,Yes
Alexander Raake,TU Ilmenau,CVPR,Computer Vision & Image Processing,0.2,CVPR2023_620_fulln.csv,Yes
Alexandre Alahi,EPFL,CVPR,Computer Vision & Image Processing,2.95,CVPR2023_620_fulln.csv,Yes
Alexandros G. Dimakis,University of Texas at Austin,CVPR,Computer Vision & Image Processing,0.2,CVPR2023_620_fulln.csv,Yes
Alexandros Potamianos,NTUA,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2023_620_fulln.csv,Yes
Alexei A. Efros,Univ. of California - Berkeley,CVPR,Computer Vision & Image Processing,0.45,CVPR2023_620_fulln.csv,Yes
Ali Ayub,Concordia University,CVPR,Computer Vision & Image Processing,0.5,CVPR2023_620_fulln.csv,Yes
Alin Achim,University of Bristol,CVPR,Computer Vision & Image Processing,0.25,CVPR2023_620_fulln.csv,Yes
Amartya Sanyal,University of Copenhagen,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2023_620_fulln.csv,Yes
Amin Karbasi,Yale University,CVPR,Computer Vision & Image Processing,0.2,CVPR2023_620_fulln.csv,Yes
Amir Globerson,Tel Aviv University,CVPR,Computer Vision & Image Processing,0.4611111111111111,CVPR2023_620_fulln.csv,Yes
Amir Houmansadr,University of Massachusetts Amherst,CVPR,Computer Vision & Image Processing,0.25,CVPR2023_620_fulln.csv,Yes
Amir R. Zamir,EPFL,CVPR,Computer Vision & Image Processing,0.5357142857142857,CVPR2023_620_fulln.csv,Yes
Amir Zamir,EPFL,CVPR,Computer Vision & Image Processing,0.5,CVPR2023_620_fulln.csv,Yes
Amit Bermano,Tel Aviv University,CVPR,Computer Vision & Image Processing,0.6000000000000001,CVPR2023_620_fulln.csv,Yes
Amit K. Roy-Chowdhury,Univ. of California - Riverside,CVPR,Computer Vision & Image Processing,0.2,CVPR2023_620_fulln.csv,Yes
Amos J. Storkey,University of Edinburgh,CVPR,Computer Vision & Image Processing,0.5833333333333333,CVPR2023_620_fulln.csv,Yes
Anand Bhattad,Johns Hopkins University,CVPR,Computer Vision & Image Processing,0.2,CVPR2023_620_fulln.csv,Yes
Ananya Kumar,University of Wisconsin - Madison,CVPR,Computer Vision & Image Processing,0.5333333333333333,CVPR2023_620_fulln.csv,Yes
Anastasios Roussos,University of Exeter,CVPR,Computer Vision & Image Processing,0.4,CVPR2023_620_fulln.csv,Yes
Anders Bjorholm Dahl,DTU,CVPR,Computer Vision & Image Processing,0.4,CVPR2023_620_fulln.csv,Yes
Andrea Tagliasacchi,Simon Fraser University,CVPR,Computer Vision & Image Processing,1.227777777777778,CVPR2023_620_fulln.csv,Yes
Andrea Thomaz,Georgia Institute of Technology,CVPR,Computer Vision & Image Processing,0.25,CVPR2023_620_fulln.csv,Yes
Andreas Lehrmann,THWS,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2023_620_fulln.csv,Yes
Andreas Zell,University of Tübingen,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2023_620_fulln.csv,Yes
Andrej Risteski,Carnegie Mellon University,CVPR,Computer Vision & Image Processing,0.2,CVPR2023_620_fulln.csv,Yes
Andrew Gordon Wilson,New York University,CVPR,Computer Vision & Image Processing,0.45,CVPR2023_620_fulln.csv,Yes
Andrew J. Davison,Imperial College London,CVPR,Computer Vision & Image Processing,0.2,CVPR2023_620_fulln.csv,Yes
Andrew Markham,University of Oxford,CVPR,Computer Vision & Image Processing,0.525,CVPR2023_620_fulln.csv,Yes
Andrew Owens,University of Michigan,CVPR,Computer Vision & Image Processing,1.3333333333333333,CVPR2023_620_fulln.csv,Yes
Andrés Bruhn,University of Stuttgart,CVPR,Computer Vision & Image Processing,0.25,CVPR2023_620_fulln.csv,Yes
Angel X. Chang,Simon Fraser University,CVPR,Computer Vision & Image Processing,0.8141025641025641,CVPR2023_620_fulln.csv,Yes
Angela Dai,TU Munich,CVPR,Computer Vision & Image Processing,2.7666666666666666,CVPR2023_620_fulln.csv,Yes
Angela Yao,National University of Singapore,CVPR,Computer Vision & Image Processing,0.6666666666666666,CVPR2023_620_fulln.csv,Yes
Angjoo Kanazawa,Univ. of California - Berkeley,CVPR,Computer Vision & Image Processing,2.7,CVPR2023_620_fulln.csv,Yes
Anil K. Jain 0001,Michigan State University,CVPR,Computer Vision & Image Processing,0.5,CVPR2023_620_fulln.csv,Yes
Anima Anandkumar,California Institute of Technology,CVPR,Computer Vision & Image Processing,0.4,CVPR2023_620_fulln.csv,Yes
Anna Rohrbach,TU Darmstadt,CVPR,Computer Vision & Image Processing,0.6527777777777778,CVPR2023_620_fulln.csv,Yes
Antoine Bosselut,EPFL,CVPR,Computer Vision & Image Processing,0.1,CVPR2023_620_fulln.csv,Yes
Anton van den Hengel,University of Adelaide,CVPR,Computer Vision & Image Processing,0.7333333333333334,CVPR2023_620_fulln.csv,Yes
Antoni B. Chan,City University of Hong Kong,CVPR,Computer Vision & Image Processing,0.1428571428571428,CVPR2023_620_fulln.csv,Yes
Antonino Furnari,University of Catania,CVPR,Computer Vision & Image Processing,0.3818181818181818,CVPR2023_620_fulln.csv,Yes
Antonio Torralba 0001,Massachusetts Institute of Technology,CVPR,Computer Vision & Image Processing,0.2,CVPR2023_620_fulln.csv,Yes
Anupam Datta,Carnegie Mellon University,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2023_620_fulln.csv,Yes
Arman Cohan,Yale University,CVPR,Computer Vision & Image Processing,0.6666666666666666,CVPR2023_620_fulln.csv,Yes
Asja Fischer,Ruhr-University Bochum,CVPR,Computer Vision & Image Processing,0.2909090909090909,CVPR2023_620_fulln.csv,Yes
Avinatan Hassidim,Bar-Ilan University,CVPR,Computer Vision & Image Processing,0.225,CVPR2023_620_fulln.csv,Yes
Aykut Erdem,Koç University,CVPR,Computer Vision & Image Processing,0.25,CVPR2023_620_fulln.csv,Yes
Aylin Caliskan,University of Washington,CVPR,Computer Vision & Image Processing,0.1,CVPR2023_620_fulln.csv,Yes
Aysegul Dundar,Bilkent University,CVPR,Computer Vision & Image Processing,0.2,CVPR2023_620_fulln.csv,Yes
Baoquan Chen,Peking University,CVPR,Computer Vision & Image Processing,0.6916666666666667,CVPR2023_620_fulln.csv,Yes
Baoyuan Wu,CUHK (SZ),CVPR,Computer Vision & Image Processing,0.5,CVPR2023_620_fulln.csv,Yes
Bastian Goldluecke,University of Konstanz,CVPR,Computer Vision & Image Processing,0.5,CVPR2023_620_fulln.csv,Yes
Bastian Leibe,RWTH Aachen University,CVPR,Computer Vision & Image Processing,0.7,CVPR2023_620_fulln.csv,Yes
Bedrich Benes,Purdue University,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2023_620_fulln.csv,Yes
Benjamin Recht,Univ. of California - Berkeley,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2023_620_fulln.csv,Yes
Benjamin Van Durme,Johns Hopkins University,CVPR,Computer Vision & Image Processing,0.25,CVPR2023_620_fulln.csv,Yes
Benny Pinkas,Bar-Ilan University,CVPR,Computer Vision & Image Processing,0.2,CVPR2023_620_fulln.csv,Yes
Bernard Ghanem,KAUST,CVPR,Computer Vision & Image Processing,1.6166666666666667,CVPR2023_620_fulln.csv,Yes
Bharath Hariharan,Cornell University,CVPR,Computer Vision & Image Processing,2.261904761904762,CVPR2023_620_fulln.csv,Yes
Bhavani Thuraisingham,University of Texas at Dallas,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2023_620_fulln.csv,Yes
Bilge Mutlu,University of Wisconsin - Madison,CVPR,Computer Vision & Image Processing,0.5833333333333333,CVPR2023_620_fulln.csv,Yes
Bill Freeman,Massachusetts Institute of Technology,CVPR,Computer Vision & Image Processing,0.3666666666666667,CVPR2023_620_fulln.csv,Yes
Bing Zeng,UESTC,CVPR,Computer Vision & Image Processing,0.3666666666666667,CVPR2023_620_fulln.csv,Yes
Bingpeng Ma,Chinese Academy of Sciences,CVPR,Computer Vision & Image Processing,0.5333333333333333,CVPR2023_620_fulln.csv,Yes
Bo Zhang 0010,Tsinghua University,CVPR,Computer Vision & Image Processing,0.25,CVPR2023_620_fulln.csv,Yes
Bodo Rosenhahn,University of Hannover,CVPR,Computer Vision & Image Processing,0.25,CVPR2023_620_fulln.csv,Yes
Bohan Zhuang,Zhejiang University,CVPR,Computer Vision & Image Processing,0.2,CVPR2023_620_fulln.csv,Yes
Bohyung Han,Seoul National University,CVPR,Computer Vision & Image Processing,0.8666666666666667,CVPR2023_620_fulln.csv,Yes
Bolei Zhou,Univ. of California - Los Angeles,CVPR,Computer Vision & Image Processing,1.545238095238095,CVPR2023_620_fulln.csv,Yes
Boxin Shi,Peking University,CVPR,Computer Vision & Image Processing,0.25,CVPR2023_620_fulln.csv,Yes
Brendan Dolan-Gavitt,New York University,CVPR,Computer Vision & Image Processing,1.0,CVPR2023_620_fulln.csv,Yes
Brian Bullins,Purdue University,CVPR,Computer Vision & Image Processing,0.1428571428571428,CVPR2023_620_fulln.csv,Yes
Brian Curless,University of Washington,CVPR,Computer Vision & Image Processing,2.336904761904762,CVPR2023_620_fulln.csv,Yes
Bumsub Ham,Yonsei University,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2023_620_fulln.csv,Yes
C. Karen Liu,Stanford University,CVPR,Computer Vision & Image Processing,0.5,CVPR2023_620_fulln.csv,Yes
C. V. Jawahar,IIIT Hyderabad,CVPR,Computer Vision & Image Processing,0.25,CVPR2023_620_fulln.csv,Yes
Cameron Musco,University of Massachusetts Amherst,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2023_620_fulln.csv,Yes
Carl Vondrick,Columbia University,CVPR,Computer Vision & Image Processing,0.2909090909090909,CVPR2023_620_fulln.csv,Yes
Carlo Baldassi,Bocconi University,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2023_620_fulln.csv,Yes
Carsten Baum,DTU,CVPR,Computer Vision & Image Processing,0.2,CVPR2023_620_fulln.csv,Yes
Carsten Rother,Heidelberg University,CVPR,Computer Vision & Image Processing,1.8345238095238088,CVPR2023_620_fulln.csv,Yes
Carsten Steger,TU Munich,CVPR,Computer Vision & Image Processing,1.0,CVPR2023_620_fulln.csv,Yes
Cesare Alippi,Politecnico di Milano,CVPR,Computer Vision & Image Processing,0.25,CVPR2023_620_fulln.csv,Yes
Cewu Lu,Shanghai Jiao Tong University,CVPR,Computer Vision & Image Processing,0.5595238095238095,CVPR2023_620_fulln.csv,Yes
Changhe Tu,Shandong University,CVPR,Computer Vision & Image Processing,0.3095238095238095,CVPR2023_620_fulln.csv,Yes
Changick Kim,KAIST,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2023_620_fulln.csv,Yes
Changqing Zhang,Tianjin University,CVPR,Computer Vision & Image Processing,0.2,CVPR2023_620_fulln.csv,Yes
Chaoning Zhang,UESTC,CVPR,Computer Vision & Image Processing,0.65,CVPR2023_620_fulln.csv,Yes
Chaoqi Chen,Shenzhen University,CVPR,Computer Vision & Image Processing,0.2916666666666666,CVPR2023_620_fulln.csv,Yes
Chaowei Xiao,Johns Hopkins University,CVPR,Computer Vision & Image Processing,0.1428571428571428,CVPR2023_620_fulln.csv,Yes
Chee Seng Chan,University of Malaya,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2023_620_fulln.csv,Yes
Chelsea Finn,Stanford University,CVPR,Computer Vision & Image Processing,1.1428571428571428,CVPR2023_620_fulln.csv,Yes
Chen Change Loy,Nanyang Technological University,CVPR,Computer Vision & Image Processing,3.78952380952381,CVPR2023_620_fulln.csv,Yes
Chen Greif,University of British Columbia,CVPR,Computer Vision & Image Processing,0.125,CVPR2023_620_fulln.csv,Yes
Chen Sun 0002,Brown University,CVPR,Computer Vision & Image Processing,0.0909090909090909,CVPR2023_620_fulln.csv,Yes
Chengyu Song,Univ. of California - Riverside,CVPR,Computer Vision & Image Processing,0.4678571428571428,CVPR2023_620_fulln.csv,Yes
Chenliang Xu,University of Rochester,CVPR,Computer Vision & Image Processing,0.9166666666666664,CVPR2023_620_fulln.csv,Yes
Chi-Keung Tang,HKUST,CVPR,Computer Vision & Image Processing,0.4166666666666666,CVPR2023_620_fulln.csv,Yes
Chi-Man Pun,University of Macau,CVPR,Computer Vision & Image Processing,0.5,CVPR2023_620_fulln.csv,Yes
Chi-Wing Fu,Chinese University of Hong Kong,CVPR,Computer Vision & Image Processing,0.25,CVPR2023_620_fulln.csv,Yes
Chicheng Zhang,University of Arizona,CVPR,Computer Vision & Image Processing,0.4,CVPR2023_620_fulln.csv,Yes
Chiew-Lan Tai,HKUST,CVPR,Computer Vision & Image Processing,0.4678571428571428,CVPR2023_620_fulln.csv,Yes
Chinmay Hegde,New York University,CVPR,Computer Vision & Image Processing,0.1428571428571428,CVPR2023_620_fulln.csv,Yes
Chitta Baral,Arizona State University,CVPR,Computer Vision & Image Processing,0.25,CVPR2023_620_fulln.csv,Yes
Cho-Jui Hsieh,Univ. of California - Los Angeles,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2023_620_fulln.csv,Yes
Chong-Wah Ngo,Singapore Management University,CVPR,Computer Vision & Image Processing,0.2777777777777778,CVPR2023_620_fulln.csv,Yes
Chongxuan Li,Renmin University of China,CVPR,Computer Vision & Image Processing,1.1666666666666663,CVPR2023_620_fulln.csv,Yes
Chris Donahue,Carnegie Mellon University,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2023_620_fulln.csv,Yes
Chris G. Willcocks,Durham University,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2023_620_fulln.csv,Yes
Christian Bizer,University of Mannheim,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2023_620_fulln.csv,Yes
Christian Borgelt,University of Konstanz,CVPR,Computer Vision & Image Processing,0.25,CVPR2023_620_fulln.csv,Yes
Christian Igel,University of Copenhagen,CVPR,Computer Vision & Image Processing,0.2,CVPR2023_620_fulln.csv,Yes
Christian Richardt,University of Bath,CVPR,Computer Vision & Image Processing,0.2857142857142857,CVPR2023_620_fulln.csv,Yes
Christian Wallraven,Korea University,CVPR,Computer Vision & Image Processing,0.5,CVPR2023_620_fulln.csv,Yes
Christopher K. I. Williams,University of Edinburgh,CVPR,Computer Vision & Image Processing,0.3666666666666667,CVPR2023_620_fulln.csv,Yes
Chun Jason Xue,MBZUAI,CVPR,Computer Vision & Image Processing,0.1428571428571428,CVPR2023_620_fulln.csv,Yes
Chunhua Shen,Zhejiang University,CVPR,Computer Vision & Image Processing,2.175,CVPR2023_620_fulln.csv,Yes
Chunxia Xiao,Wuhan University,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2023_620_fulln.csv,Yes
Cihang Xie,Univ. of California - Santa Cruz,CVPR,Computer Vision & Image Processing,0.95,CVPR2023_620_fulln.csv,Yes
Claire Cardie,Cornell University,CVPR,Computer Vision & Image Processing,0.2857142857142857,CVPR2023_620_fulln.csv,Yes
Clark Barrett,Stanford University,CVPR,Computer Vision & Image Processing,0.25,CVPR2023_620_fulln.csv,Yes
Cláudio T. Silva,New York University,CVPR,Computer Vision & Image Processing,0.2,CVPR2023_620_fulln.csv,Yes
Colin Raffel,University of Toronto,CVPR,Computer Vision & Image Processing,1.0134920634920634,CVPR2023_620_fulln.csv,Yes
Corey Toler-Franklin,University of Florida,CVPR,Computer Vision & Image Processing,0.1111111111111111,CVPR2023_620_fulln.csv,Yes
Cynthia Rudin,Duke University,CVPR,Computer Vision & Image Processing,0.5333333333333333,CVPR2023_620_fulln.csv,Yes
Dacheng Tao,Nanyang Technological University,CVPR,Computer Vision & Image Processing,2.759523809523809,CVPR2023_620_fulln.csv,Yes
Dahua Lin,Chinese University of Hong Kong,CVPR,Computer Vision & Image Processing,1.2061904761904765,CVPR2023_620_fulln.csv,Yes
Dan Alistarh,IST Austria,CVPR,Computer Vision & Image Processing,0.2,CVPR2023_620_fulln.csv,Yes
Dan Feldman,University of Haifa,CVPR,Computer Vision & Image Processing,0.25,CVPR2023_620_fulln.csv,Yes
Dan Jurafsky,Stanford University,CVPR,Computer Vision & Image Processing,0.1,CVPR2023_620_fulln.csv,Yes
Danfei Xu,Georgia Institute of Technology,CVPR,Computer Vision & Image Processing,0.1428571428571428,CVPR2023_620_fulln.csv,Yes
Dani Lischinski,Hebrew University of Jerusalem,CVPR,Computer Vision & Image Processing,4.628571428571428,CVPR2023_620_fulln.csv,Yes
Danica J. Sutherland,University of British Columbia,CVPR,Computer Vision & Image Processing,0.25,CVPR2023_620_fulln.csv,Yes
Daniel Cohen-Or,Tel Aviv University,CVPR,Computer Vision & Image Processing,4.6908730158730165,CVPR2023_620_fulln.csv,Yes
Daniel Cremers,TU Munich,CVPR,Computer Vision & Image Processing,1.9206349206349207,CVPR2023_620_fulln.csv,Yes
Daniel Soudry,Technion,CVPR,Computer Vision & Image Processing,1.1166666666666667,CVPR2023_620_fulln.csv,Yes
Daniela Rus,Massachusetts Institute of Technology,CVPR,Computer Vision & Image Processing,0.25,CVPR2023_620_fulln.csv,Yes
David Bau,Northeastern University,CVPR,Computer Vision & Image Processing,0.4857142857142857,CVPR2023_620_fulln.csv,Yes
David Held,Carnegie Mellon University,CVPR,Computer Vision & Image Processing,0.7833333333333333,CVPR2023_620_fulln.csv,Yes
David J. Fleet,University of Toronto,CVPR,Computer Vision & Image Processing,0.5,CVPR2023_620_fulln.csv,Yes
David W. Jacobs,University of Maryland - College Park,CVPR,Computer Vision & Image Processing,0.25,CVPR2023_620_fulln.csv,Yes
Dawn Song,Univ. of California - Berkeley,CVPR,Computer Vision & Image Processing,0.7428571428571429,CVPR2023_620_fulln.csv,Yes
Debora Nozza,Bocconi University,CVPR,Computer Vision & Image Processing,0.1,CVPR2023_620_fulln.csv,Yes
Deepak Pathak,Carnegie Mellon University,CVPR,Computer Vision & Image Processing,0.5,CVPR2023_620_fulln.csv,Yes
Deliang Fan,Arizona State University,CVPR,Computer Vision & Image Processing,0.25,CVPR2023_620_fulln.csv,Yes
Deming Chen,Univ. of Illinois at Urbana-Champaign,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2023_620_fulln.csv,Yes
Derek Hoiem,Univ. of Illinois at Urbana-Champaign,CVPR,Computer Vision & Image Processing,1.0,CVPR2023_620_fulln.csv,Yes
Derek Nowrouzezahrai,McGill University,CVPR,Computer Vision & Image Processing,0.4444444444444444,CVPR2023_620_fulln.csv,Yes
Deva Ramanan,Carnegie Mellon University,CVPR,Computer Vision & Image Processing,3.381818181818182,CVPR2023_620_fulln.csv,Yes
Di Huang 0001,Beihang University,CVPR,Computer Vision & Image Processing,0.1428571428571428,CVPR2023_620_fulln.csv,Yes
Didier Stricker,TU Kaiserslautern,CVPR,Computer Vision & Image Processing,0.7,CVPR2023_620_fulln.csv,Yes
Diego Gutierrez,Universidad de Zaragoza,CVPR,Computer Vision & Image Processing,0.25,CVPR2023_620_fulln.csv,Yes
Dietmar Saupe,University of Konstanz,CVPR,Computer Vision & Image Processing,0.125,CVPR2023_620_fulln.csv,Yes
Difan Zou,University of Hong Kong,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2023_620_fulln.csv,Yes
